symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2016-01-06 15:00:00+00:00,101.39,102.37,100.99,101.51,10071827.0,62338.0,101.629013
AAPL,2016-01-06 16:00:00+00:00,101.51,102.16,101.17,101.18,6627895.0,42877.0,101.712983
AAPL,2016-01-06 17:00:00+00:00,101.185,101.316,100.3561,100.3663,8980494.0,52092.0,100.864645
AAPL,2016-01-06 18:00:00+00:00,100.37,100.76,100.075,100.296,6615228.0,39625.0,100.380826
AAPL,2016-01-06 19:00:00+00:00,100.3,100.9369,99.96,100.1,9703102.0,63661.0,100.343644
AAPL,2016-01-06 20:00:00+00:00,100.11,100.74,99.87,100.7,12042437.0,79515.0,100.287212
AAPL,2016-01-06 21:00:00+00:00,100.7,100.88,100.24,100.8,4195279.0,427.0,100.69934
AAPL,2016-01-06 22:00:00+00:00,100.84,100.94,100.77,100.88,65921.0,121.0,100.818324
AAPL,2016-01-06 23:00:00+00:00,100.86,100.94,100.75,100.89,28284.0,100.0,100.84104
AAPL,2016-01-07 00:00:00+00:00,100.86,100.97,100.82,100.96,22864.0,101.0,100.908555
AAPL,2016-01-07 09:00:00+00:00,95.99,100.59,95.99,97.5,97400.0,441.0,97.302758
AAPL,2016-01-07 10:00:00+00:00,97.56,97.96,97.2,97.47,56330.0,242.0,97.471582
AAPL,2016-01-07 11:00:00+00:00,97.5,98.05,97.3,97.34,72064.0,347.0,97.675168
AAPL,2016-01-07 12:00:00+00:00,97.4,98.0,97.3,97.87,196329.0,932.0,97.788726
AAPL,2016-01-07 13:00:00+00:00,97.94,98.87,97.3,98.82,522760.0,2932.0,98.209996
AAPL,2016-01-07 14:00:00+00:00,98.8,99.63,97.76,98.9901,14543348.0,74003.0,98.720328
AAPL,2016-01-07 15:00:00+00:00,98.99,100.0,98.43,99.79,11401029.0,70020.0,99.254672
AAPL,2016-01-07 16:00:00+00:00,99.7965,100.13,98.81,99.005,6936458.0,44332.0,99.436597
AAPL,2016-01-07 17:00:00+00:00,99.01,99.13,98.07,98.184,6209346.0,39507.0,98.638217
AAPL,2016-01-07 18:00:00+00:00,98.17,98.23,97.67,97.7815,10471866.0,67074.0,97.940352
AAPL,2016-01-07 19:00:00+00:00,97.7895,97.87,96.68,97.1699,10464209.0,65884.0,97.360241
AAPL,2016-01-07 20:00:00+00:00,97.15,97.47,96.43,96.54,15997639.0,91763.0,96.983638
AAPL,2016-01-07 21:00:00+00:00,96.45,96.93,95.61,96.0,8513999.0,3223.0,96.422951
AAPL,2016-01-07 22:00:00+00:00,95.9001,96.45,95.8,95.8999,243351.0,730.0,95.982772
AAPL,2016-01-07 23:00:00+00:00,95.87,95.98,95.7,95.72,160712.0,656.0,95.85961
AAPL,2016-01-08 00:00:00+00:00,95.72,95.75,95.4,95.61,102804.0,669.0,95.592339
AAPL,2016-01-08 09:00:00+00:00,96.66,97.55,96.66,97.54,17953.0,112.0,97.366092
AAPL,2016-01-08 10:00:00+00:00,97.52,97.53,97.14,97.15,18997.0,90.0,97.311873
AAPL,2016-01-08 11:00:00+00:00,97.07,97.15,96.65,97.15,100392.0,328.0,97.009144
AAPL,2016-01-08 12:00:00+00:00,97.15,97.69,97.02,97.4,150327.0,669.0,97.319233
AAPL,2016-01-08 13:00:00+00:00,97.42,98.21,96.8999,97.7,665077.0,2980.0,97.663372
AAPL,2016-01-08 14:00:00+00:00,97.7,99.11,97.34,99.085,14806226.0,73411.0,98.401327
AAPL,2016-01-08 15:00:00+00:00,99.08,99.0998,97.31,97.635,10555118.0,69342.0,98.024424
AAPL,2016-01-08 16:00:00+00:00,97.64,97.95,96.76,97.94,9802389.0,60604.0,97.397076
AAPL,2016-01-08 17:00:00+00:00,97.93,98.91,97.82,98.485,9597550.0,58293.0,98.507963
AAPL,2016-01-08 18:00:00+00:00,98.48,98.95,98.24,98.49,5809878.0,40143.0,98.55526
AAPL,2016-01-08 19:00:00+00:00,98.4922,98.5608,97.42,97.64,6514280.0,43615.0,97.883913
AAPL,2016-01-08 20:00:00+00:00,97.63,97.99,96.9,96.98,10143390.0,69128.0,97.245294
AAPL,2016-01-08 21:00:00+00:00,96.96,97.05,96.95,96.96,6825711.0,533.0,96.961451
AAPL,2016-01-08 22:00:00+00:00,96.99,97.07,96.94,97.0,53420.0,250.0,97.00741
AAPL,2016-01-08 23:00:00+00:00,97.06,97.06,97.01,97.01,700.0,6.0,97.051228
AAPL,2016-01-11 09:00:00+00:00,97.64,97.98,97.64,97.77,14385.0,84.0,97.797971
AAPL,2016-01-11 10:00:00+00:00,97.83,97.83,97.19,97.35,6002.0,51.0,97.409861
AAPL,2016-01-11 11:00:00+00:00,97.3,97.99,97.3,97.99,20093.0,139.0,97.680392
AAPL,2016-01-11 12:00:00+00:00,97.92,98.15,97.75,97.95,70356.0,386.0,97.870482
AAPL,2016-01-11 13:00:00+00:00,97.91,98.7,97.77,98.51,255620.0,1210.0,98.389248
AAPL,2016-01-11 14:00:00+00:00,98.51,99.17,97.34,97.96,8197505.0,39154.0,98.202707
AAPL,2016-01-11 15:00:00+00:00,97.95,98.46,97.67,97.74,7759930.0,48004.0,98.076975
AAPL,2016-01-11 16:00:00+00:00,97.73,98.46,97.5,98.2714,6019353.0,37513.0,97.970945
AAPL,2016-01-11 17:00:00+00:00,98.28,98.45,97.76,98.015,4522526.0,29473.0,98.049613
AAPL,2016-01-11 18:00:00+00:00,98.02,98.225,97.58,97.694,4997957.0,31182.0,97.867253
AAPL,2016-01-11 19:00:00+00:00,97.6925,98.59,97.64,98.07,6061757.0,39715.0,98.192491
AAPL,2016-01-11 20:00:00+00:00,98.06,98.855,97.5,98.53,9669541.0,64558.0,98.350626
AAPL,2016-01-11 21:00:00+00:00,98.53,98.53,98.3,98.47,4615726.0,229.0,98.529152
AAPL,2016-01-11 22:00:00+00:00,98.47,98.55,98.45,98.55,36492.0,101.0,98.52808
AAPL,2016-01-11 23:00:00+00:00,98.55,98.75,98.52,98.72,16923.0,85.0,98.653
AAPL,2016-01-12 00:00:00+00:00,98.72,98.75,98.65,98.75,23801.0,98.0,98.721863
AAPL,2016-01-12 09:00:00+00:00,98.22,98.9,98.22,98.74,8742.0,30.0,98.554858
AAPL,2016-01-12 10:00:00+00:00,98.97,99.22,98.8,99.22,6299.0,26.0,98.96259
AAPL,2016-01-12 11:00:00+00:00,99.3,100.7,99.3,100.26,182701.0,621.0,100.144228
AAPL,2016-01-12 12:00:00+00:00,100.21,100.41,100.15,100.3,130188.0,628.0,100.31613
AAPL,2016-01-12 13:00:00+00:00,100.32,100.55,100.19,100.4,354084.0,1567.0,100.37658
AAPL,2016-01-12 14:00:00+00:00,100.4,100.69,99.83,100.38,10391786.0,52635.0,100.238551
AAPL,2016-01-12 15:00:00+00:00,100.38,100.62,99.37,99.7265,8037148.0,50351.0,99.909498
AAPL,2016-01-12 16:00:00+00:00,99.7,99.81,99.11,99.6501,5456812.0,34141.0,99.416395
AAPL,2016-01-12 17:00:00+00:00,99.65,99.87,99.03,99.23,4362507.0,28873.0,99.418471
AAPL,2016-01-12 18:00:00+00:00,99.215,99.69,99.2,99.3,3971188.0,25284.0,99.435764
AAPL,2016-01-12 19:00:00+00:00,99.31,99.72,98.8399,99.625,5512616.0,34123.0,99.27383
AAPL,2016-01-12 20:00:00+00:00,99.621,100.22,99.2,99.96,8186959.0,53543.0,99.819664
AAPL,2016-01-12 21:00:00+00:00,99.96,100.02,99.65,99.7,5064566.0,457.0,99.95805
AAPL,2016-01-12 22:00:00+00:00,99.79,99.82,99.64,99.7,26436.0,108.0,99.740481
AAPL,2016-01-12 23:00:00+00:00,99.72,99.96,99.69,99.9,17809.0,185.0,99.834539
AAPL,2016-01-13 00:00:00+00:00,99.95,100.3,99.95,100.29,32245.0,126.0,100.132778
AAPL,2016-01-13 09:00:00+00:00,100.95,101.0,100.72,100.76,8634.0,59.0,100.879783
AAPL,2016-01-13 10:00:00+00:00,100.85,100.88,100.54,100.75,9770.0,23.0,100.769189
AAPL,2016-01-13 11:00:00+00:00,100.77,100.9,100.4,100.49,23522.0,110.0,100.657142
AAPL,2016-01-13 12:00:00+00:00,100.54,100.69,100.35,100.4,36260.0,196.0,100.558591
AAPL,2016-01-13 13:00:00+00:00,100.4,100.82,100.29,100.34,146488.0,747.0,100.479972
AAPL,2016-01-13 14:00:00+00:00,100.26,100.82,99.88,100.455,8876741.0,44465.0,100.260068
AAPL,2016-01-13 15:00:00+00:00,100.45,100.77,99.85,100.26,8379642.0,51619.0,100.202067
AAPL,2016-01-13 16:00:00+00:00,100.255,101.19,100.08,100.71,7855911.0,44988.0,100.734051
AAPL,2016-01-13 17:00:00+00:00,100.71,100.75,99.91,100.12,5873783.0,35993.0,100.227469
AAPL,2016-01-13 18:00:00+00:00,100.12,100.18,98.26,98.4,7352614.0,43341.0,99.507994
AAPL,2016-01-13 19:00:00+00:00,98.381,98.91,97.85,98.15,8744850.0,56451.0,98.364483
AAPL,2016-01-13 20:00:00+00:00,98.15,98.67,97.3,97.41,13026182.0,82873.0,97.929407
AAPL,2016-01-13 21:00:00+00:00,97.39,97.5,97.3,97.48,3733288.0,481.0,97.391306
AAPL,2016-01-13 22:00:00+00:00,97.45,97.58,97.3,97.35,119994.0,272.0,97.429322
AAPL,2016-01-13 23:00:00+00:00,97.36,97.49,97.35,97.42,39988.0,115.0,97.424153
AAPL,2016-01-14 00:00:00+00:00,97.42,97.45,97.27,97.3,34615.0,167.0,97.320624
AAPL,2016-01-14 09:00:00+00:00,97.54,97.58,97.1,97.38,10934.0,65.0,97.401381
AAPL,2016-01-14 10:00:00+00:00,97.4,97.56,97.0,97.12,12239.0,57.0,97.250253
AAPL,2016-01-14 11:00:00+00:00,97.25,97.25,96.7,96.86,17656.0,144.0,96.859354
AAPL,2016-01-14 12:00:00+00:00,96.92,97.42,96.89,97.38,62405.0,358.0,97.081536
AAPL,2016-01-14 13:00:00+00:00,97.36,97.75,96.95,97.66,352474.0,776.0,97.393294
AAPL,2016-01-14 14:00:00+00:00,97.67,98.02,95.76,95.9796,10036063.0,55996.0,96.721026
AAPL,2016-01-14 15:00:00+00:00,95.9408,98.32,95.74,97.91,13062422.0,77042.0,96.957104
AAPL,2016-01-14 16:00:00+00:00,97.93,98.33,97.27,98.1699,6052123.0,39464.0,97.792337
AAPL,2016-01-14 17:00:00+00:00,98.17,98.72,97.73,98.53,5715913.0,34539.0,98.235801
AAPL,2016-01-14 18:00:00+00:00,98.53,99.58,98.45,99.4719,5960414.0,36795.0,99.049066
AAPL,2016-01-14 19:00:00+00:00,99.48,100.175,99.431,100.05,7744994.0,44743.0,99.786122
AAPL,2016-01-14 20:00:00+00:00,100.05,100.48,99.35,99.51,11193762.0,71539.0,99.869585
AAPL,2016-01-14 21:00:00+00:00,99.52,99.62,98.36,98.72,5101347.0,424.0,99.510684
AAPL,2016-01-14 22:00:00+00:00,98.72,98.95,98.6,98.75,322428.0,413.0,98.738418
AAPL,2016-01-14 23:00:00+00:00,98.75,98.75,98.6,98.75,54131.0,159.0,98.71971
AAPL,2016-01-15 00:00:00+00:00,98.6501,99.3,98.65,99.25,59570.0,174.0,98.984782
AAPL,2016-01-15 09:00:00+00:00,98.36,98.36,97.6,97.6,4923.0,29.0,97.758169
AAPL,2016-01-15 10:00:00+00:00,97.55,97.75,97.01,97.19,14591.0,62.0,97.268231
AAPL,2016-01-15 11:00:00+00:00,97.12,97.45,96.95,97.15,43420.0,189.0,97.131508
AAPL,2016-01-15 12:00:00+00:00,97.3,97.8,97.3,97.65,93784.0,387.0,97.597146
AAPL,2016-01-15 13:00:00+00:00,97.68,97.75,96.15,96.6,447131.0,1676.0,97.01186
AAPL,2016-01-15 14:00:00+00:00,96.6,97.5,95.53,96.996,15317076.0,55520.0,96.439973
AAPL,2016-01-15 15:00:00+00:00,97.002,97.35,96.02,96.084,9953046.0,74273.0,96.79727
AAPL,2016-01-15 16:00:00+00:00,96.072,96.53,95.78,96.05,9218650.0,64813.0,96.116289
AAPL,2016-01-15 17:00:00+00:00,96.04,96.66,95.36,96.57,10045132.0,64583.0,95.934597
AAPL,2016-01-15 18:00:00+00:00,96.56,97.53,96.42,97.21,10026137.0,58855.0,96.972295
AAPL,2016-01-15 19:00:00+00:00,97.2199,97.599,96.71,97.52,12325025.0,51266.0,97.056294
AAPL,2016-01-15 20:00:00+00:00,97.51,97.71,96.74,97.09,10463686.0,74289.0,97.13497
AAPL,2016-01-15 21:00:00+00:00,97.07,97.26,97.04,97.15,8190500.0,519.0,97.131158
AAPL,2016-01-15 22:00:00+00:00,97.17,97.25,97.1,97.15,57517.0,181.0,97.182034
AAPL,2016-01-15 23:00:00+00:00,97.16,97.16,97.16,97.16,149.0,4.0,97.16
AAPL,2016-01-19 09:00:00+00:00,97.88,98.99,97.88,98.84,7472.0,35.0,98.777428
AAPL,2016-01-19 10:00:00+00:00,99.0,99.11,98.75,99.1,9339.0,36.0,99.023091
AAPL,2016-01-19 11:00:00+00:00,99.12,99.25,99.03,99.03,32965.0,115.0,99.11361
AAPL,2016-01-19 12:00:00+00:00,98.86,98.95,98.28,98.3,81150.0,357.0,98.557539
AAPL,2016-01-19 13:00:00+00:00,98.3,99.1201,98.21,98.79,167145.0,820.0,98.584401
AAPL,2016-01-19 14:00:00+00:00,98.7,98.78,97.65,97.88,7412795.0,36703.0,98.144682
AAPL,2016-01-19 15:00:00+00:00,97.88,98.1,96.89,97.005,8120519.0,50748.0,97.640022
AAPL,2016-01-19 16:00:00+00:00,97.002,97.18,96.23,96.47,6911739.0,43343.0,96.711224
AAPL,2016-01-19 17:00:00+00:00,96.465,96.85,96.17,96.5901,5212625.0,31478.0,96.524502
AAPL,2016-01-19 18:00:00+00:00,96.59,96.87,96.19,96.27,4417016.0,27857.0,96.515064
AAPL,2016-01-19 19:00:00+00:00,96.27,96.33,95.5,95.91,6945783.0,43498.0,95.860233
AAPL,2016-01-19 20:00:00+00:00,95.9,97.0,95.79,96.68,8979980.0,55713.0,96.61757
AAPL,2016-01-19 21:00:00+00:00,96.66,96.89,96.51,96.5999,6802647.0,244.0,96.659675
AAPL,2016-01-19 22:00:00+00:00,96.6,96.66,96.34,96.34,131113.0,78.0,96.621334
AAPL,2016-01-19 23:00:00+00:00,96.4,96.75,96.39,96.6,30447.0,79.0,96.587916
AAPL,2016-01-20 00:00:00+00:00,96.6,96.6,96.31,96.5,16317.0,76.0,96.507125
AAPL,2016-01-20 09:00:00+00:00,95.5,95.5,93.67,94.73,30081.0,148.0,94.299623
AAPL,2016-01-20 10:00:00+00:00,94.6,94.6,94.33,94.45,18967.0,113.0,94.46088
AAPL,2016-01-20 11:00:00+00:00,94.54,94.79,94.45,94.61,31674.0,185.0,94.61447
AAPL,2016-01-20 12:00:00+00:00,94.68,95.1,94.58,94.8,81765.0,404.0,94.831798
AAPL,2016-01-20 13:00:00+00:00,94.86,95.46,94.4999,95.4,366413.0,1671.0,94.917188
AAPL,2016-01-20 14:00:00+00:00,95.41,95.54,94.42,94.51,9739680.0,54555.0,95.041295
AAPL,2016-01-20 15:00:00+00:00,94.502,94.81,93.42,93.5001,11615592.0,75776.0,94.039171
AAPL,2016-01-20 16:00:00+00:00,93.51,94.86,93.45,94.08,9227918.0,58616.0,94.111954
AAPL,2016-01-20 17:00:00+00:00,94.08,94.65,93.695,94.57,7519190.0,50731.0,94.066885
AAPL,2016-01-20 18:00:00+00:00,94.5605,95.8,94.14,95.596,8708117.0,52276.0,94.97403
AAPL,2016-01-20 19:00:00+00:00,95.598,96.24,95.21,95.86,7418347.0,49820.0,95.723928
AAPL,2016-01-20 20:00:00+00:00,95.84,98.1897,95.7102,96.81,13594789.0,86743.0,97.128039
AAPL,2016-01-20 21:00:00+00:00,96.8,97.0,96.65,96.75,8377807.0,260.0,96.790987
AAPL,2016-01-20 22:00:00+00:00,96.65,96.83,96.64,96.79,17066.0,118.0,96.704354
AAPL,2016-01-20 23:00:00+00:00,96.79,97.15,96.79,97.1,19018.0,95.0,96.994749
AAPL,2016-01-21 00:00:00+00:00,97.12,97.26,97.0,97.23,33986.0,113.0,97.180192
AAPL,2016-01-21 09:00:00+00:00,91.02,96.49,91.02,96.3,12023.0,63.0,95.958457
AAPL,2016-01-21 10:00:00+00:00,96.37,96.6,96.33,96.35,8533.0,41.0,96.436572
AAPL,2016-01-21 11:00:00+00:00,96.4,96.41,96.0,96.0,7200.0,53.0,96.284417
AAPL,2016-01-21 12:00:00+00:00,96.2,96.76,95.57,96.61,18241.0,104.0,96.172932
AAPL,2016-01-21 13:00:00+00:00,96.61,97.61,96.16,96.9,206890.0,1004.0,97.098004
AAPL,2016-01-21 14:00:00+00:00,96.87,97.29,94.94,95.19,7122951.0,39230.0,95.823813
AAPL,2016-01-21 15:00:00+00:00,95.24,97.08,95.18,96.45,9137544.0,59171.0,96.42474
AAPL,2016-01-21 16:00:00+00:00,96.45,97.78,96.27,97.6999,7111694.0,43969.0,97.080235
AAPL,2016-01-21 17:00:00+00:00,97.699,97.88,97.16,97.36,5604486.0,34598.0,97.5507
AAPL,2016-01-21 18:00:00+00:00,97.365,97.59,96.71,96.83,5055851.0,34056.0,97.15878
AAPL,2016-01-21 19:00:00+00:00,96.82,96.99,95.85,96.923,5931099.0,39803.0,96.453072
AAPL,2016-01-21 20:00:00+00:00,96.93,96.95,96.16,96.26,8827118.0,48660.0,96.536946
AAPL,2016-01-21 21:00:00+00:00,96.3,96.8453,96.25,96.3,4734990.0,195.0,96.303367
AAPL,2016-01-21 22:00:00+00:00,96.32,96.75,96.3,96.46,44660.0,107.0,96.473985
AAPL,2016-01-21 23:00:00+00:00,96.49,96.49,96.31,96.36,15527.0,60.0,96.356228
AAPL,2016-01-22 00:00:00+00:00,96.42,96.62,96.32,96.45,10092.0,42.0,96.468035
AAPL,2016-01-22 09:00:00+00:00,97.76,98.38,97.76,98.15,6184.0,41.0,98.157859
AAPL,2016-01-22 10:00:00+00:00,97.75,98.05,97.7,97.93,1861.0,14.0,97.798738
AAPL,2016-01-22 11:00:00+00:00,97.8,98.25,97.52,98.05,24151.0,104.0,97.947311
AAPL,2016-01-22 12:00:00+00:00,98.13,98.4,97.89,98.38,88419.0,305.0,98.131452
AAPL,2016-01-22 13:00:00+00:00,98.32,98.48,98.0,98.09,215116.0,900.0,98.280851
AAPL,2016-01-22 14:00:00+00:00,98.09,99.84,97.97,99.83,9734917.0,45160.0,99.001819
AAPL,2016-01-22 15:00:00+00:00,99.83,100.18,99.26,99.471,12081781.0,73999.0,99.713829
AAPL,2016-01-22 16:00:00+00:00,99.47,99.62,98.9,99.38,8545630.0,49989.0,99.275673
AAPL,2016-01-22 17:00:00+00:00,99.37,100.28,99.323,100.18,7212597.0,45591.0,99.938431
AAPL,2016-01-22 18:00:00+00:00,100.19,100.39,100.01,100.354,5286991.0,32242.0,100.190597
AAPL,2016-01-22 19:00:00+00:00,100.36,100.92,100.26,100.8968,8119452.0,47927.0,100.57755
AAPL,2016-01-22 20:00:00+00:00,100.9,101.46,100.57,101.42,11967139.0,77859.0,101.061401
AAPL,2016-01-22 21:00:00+00:00,101.42,101.5,101.24,101.46,5195311.0,502.0,101.418803
AAPL,2016-01-22 22:00:00+00:00,101.48,101.67,101.46,101.65,51405.0,218.0,101.543784
AAPL,2016-01-22 23:00:00+00:00,101.6,101.6,101.6,101.6,300.0,1.0,101.6
AAPL,2016-01-25 09:00:00+00:00,102.0,102.0,101.1,101.7,8913.0,56.0,101.266809
AAPL,2016-01-25 10:00:00+00:00,101.7,101.95,101.6,101.8,5635.0,46.0,101.7441
AAPL,2016-01-25 11:00:00+00:00,101.89,101.89,101.45,101.68,20431.0,71.0,101.55447
AAPL,2016-01-25 12:00:00+00:00,101.6,101.65,101.32,101.35,29127.0,111.0,101.4884
AAPL,2016-01-25 13:00:00+00:00,101.4,101.85,100.84,100.95,201734.0,820.0,101.181951
AAPL,2016-01-25 14:00:00+00:00,100.97,101.72,100.12,100.93,9016348.0,46146.0,100.77484
AAPL,2016-01-25 15:00:00+00:00,100.91,101.445,100.39,100.81,8537478.0,52263.0,101.013912
AAPL,2016-01-25 16:00:00+00:00,100.8,100.81,100.23,100.48,5032890.0,33979.0,100.565608
AAPL,2016-01-25 17:00:00+00:00,100.49,101.21,100.25,100.84,5281249.0,31148.0,100.614186
AAPL,2016-01-25 18:00:00+00:00,100.84,101.1,100.49,100.49,4012862.0,26994.0,100.783725
AAPL,2016-01-25 19:00:00+00:00,100.5,100.58,100.3,100.41,3881764.0,25406.0,100.460176
AAPL,2016-01-25 20:00:00+00:00,100.41,100.51,99.21,99.466,10251385.0,63742.0,99.777635
AAPL,2016-01-25 21:00:00+00:00,99.43,100.2274,99.24,99.45,9947100.0,338.0,99.439576
AAPL,2016-01-25 22:00:00+00:00,99.4301,99.48,99.1,99.36,226710.0,330.0,99.321665
AAPL,2016-01-25 23:00:00+00:00,99.3,99.54,99.21,99.5,65522.0,114.0,99.400757
AAPL,2016-01-26 00:00:00+00:00,99.4,99.45,99.2,99.45,40944.0,163.0,99.34255
AAPL,2016-01-26 09:00:00+00:00,99.05,99.05,98.5,98.85,2926.0,28.0,98.584829
AAPL,2016-01-26 10:00:00+00:00,98.97,99.38,98.97,99.32,5750.0,20.0,99.228878
AAPL,2016-01-26 11:00:00+00:00,99.25,100.0,99.17,99.9,36385.0,152.0,99.663211
AAPL,2016-01-26 12:00:00+00:00,99.9,100.25,99.85,99.91,55067.0,334.0,100.024523
AAPL,2016-01-26 13:00:00+00:00,99.91,100.1,99.55,99.97,221523.0,969.0,99.858321
AAPL,2016-01-26 14:00:00+00:00,100.0,100.23,98.07,98.49,8843339.0,45268.0,98.91388
AAPL,2016-01-26 15:00:00+00:00,98.472,100.13,98.32,99.73,10461015.0,60795.0,99.256612
AAPL,2016-01-26 16:00:00+00:00,99.73,100.79,99.71,100.34,7665979.0,42192.0,100.212037
AAPL,2016-01-26 17:00:00+00:00,100.35,100.78,100.21,100.3899,5121907.0,31153.0,100.450116
AAPL,2016-01-26 18:00:00+00:00,100.385,100.5,99.91,100.12,5197352.0,31000.0,100.152318
AAPL,2016-01-26 19:00:00+00:00,100.12,100.88,99.98,100.3601,8058964.0,45771.0,100.367129
AAPL,2016-01-26 20:00:00+00:00,100.3601,100.406,99.04,99.98,16150934.0,95118.0,99.623893
AAPL,2016-01-26 21:00:00+00:00,99.995,103.5,96.89,99.61,10345004.0,34618.0,100.136502
AAPL,2016-01-26 22:00:00+00:00,99.61,99.95,97.28,97.65,3230382.0,10622.0,98.945545
AAPL,2016-01-26 23:00:00+00:00,97.6,98.4,97.16,97.38,1048640.0,3297.0,97.719964
AAPL,2016-01-27 00:00:00+00:00,97.32,97.5,97.11,97.42,451154.0,1344.0,97.326466
AAPL,2016-01-27 09:00:00+00:00,97.05,97.3,97.05,97.3,9858.0,84.0,97.216732
AAPL,2016-01-27 10:00:00+00:00,97.21,97.3,95.77,96.5,54136.0,268.0,96.859605
AAPL,2016-01-27 11:00:00+00:00,96.61,96.78,95.48,95.89,217862.0,741.0,96.058681
AAPL,2016-01-27 12:00:00+00:00,95.87,96.41,95.62,96.41,629185.0,1883.0,96.024307
AAPL,2016-01-27 13:00:00+00:00,96.0,97.18,95.7,96.59,1624144.0,5615.0,96.632711
AAPL,2016-01-27 14:00:00+00:00,96.62,97.0,94.66,95.328,26803917.0,132795.0,95.472281
AAPL,2016-01-27 15:00:00+00:00,95.32,95.55,94.22,94.2776,21711701.0,131015.0,94.850482
AAPL,2016-01-27 16:00:00+00:00,94.27,95.42,94.04,95.41,18949351.0,96962.0,94.595721
